model,approach,history,history_frames,case_study,bag_name,global_bag_id,event_id_within_bag,event_key,unsafe_start_frame_id,unsafe_end_frame_id,unsafe_start_s,unsafe_end_s,previous_unsafe_end_s,first_warning_frame_id,first_warning_s,first_warning_label,speed_at_warning_mps,lead_time_s,t_required_s,warning_raw_source_file,allowed_interval_s,t_earliest_s,outcome
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,164,16.186761,potentially_unsafe,0.1294350633333333,14.103331,0.8294350633333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,1,1.8294350633333334,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,164,16.186761,potentially_unsafe,0.1294350633333333,14.103331,0.8294350633333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,2,2.8294350633333334,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,164,16.186761,potentially_unsafe,0.1294350633333333,14.103331,0.8294350633333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,3,3.8294350633333334,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,164,16.186761,potentially_unsafe,0.1294350633333333,14.103331,0.8294350633333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,4,4.829435063333333,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,164,16.186761,potentially_unsafe,0.1294350633333333,14.103331,0.8294350633333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,5,5.829435063333333,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,764,76.652657,potentially_unsafe,0.10778936,17.238902999999993,0.80778936,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,1,1.8077893600000001,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,764,76.652657,potentially_unsafe,0.10778936,17.238902999999993,0.80778936,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,2,2.80778936,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,764,76.652657,potentially_unsafe,0.10778936,17.238902999999993,0.80778936,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,3,3.80778936,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,764,76.652657,potentially_unsafe,0.10778936,17.238902999999993,0.80778936,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,4,4.80778936,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,764,76.652657,potentially_unsafe,0.10778936,17.238902999999993,0.80778936,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,5,5.80778936,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,513,50.752445,potentially_unsafe,0.1227532333333333,8.035973999999996,0.8227532333333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,1,1.8227532333333332,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,513,50.752445,potentially_unsafe,0.1227532333333333,8.035973999999996,0.8227532333333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,2,2.822753233333333,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,513,50.752445,potentially_unsafe,0.1227532333333333,8.035973999999996,0.8227532333333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,3,3.822753233333333,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,513,50.752445,potentially_unsafe,0.1227532333333333,8.035973999999996,0.8227532333333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,4,4.822753233333334,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,513,50.752445,potentially_unsafe,0.1227532333333333,8.035973999999996,0.8227532333333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,5,5.822753233333334,too_early
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,607,60.330157,potentially_unsafe,0.00449344,1.3152680000000032,0.70449344,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,1,1.70449344,actionable
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,607,60.330157,potentially_unsafe,0.00449344,1.3152680000000032,0.70449344,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,2,2.7044934400000002,actionable
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,607,60.330157,potentially_unsafe,0.00449344,1.3152680000000032,0.70449344,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,3,3.7044934400000002,actionable
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,607,60.330157,potentially_unsafe,0.00449344,1.3152680000000032,0.70449344,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,4,4.70449344,actionable
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,607,60.330157,potentially_unsafe,0.00449344,1.3152680000000032,0.70449344,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,5,5.70449344,actionable
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,0,huron__bww8_Feb-03-2023-bww8-intloss_00000002::439,439,443,36.70497,37.046896,,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,0,huron__bww8_Feb-03-2023-bww8-intloss_00000002::439,439,443,36.70497,37.046896,,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,0,huron__bww8_Feb-03-2023-bww8-intloss_00000002::439,439,443,36.70497,37.046896,,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,0,huron__bww8_Feb-03-2023-bww8-intloss_00000002::439,439,443,36.70497,37.046896,,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,0,huron__bww8_Feb-03-2023-bww8-intloss_00000002::439,439,443,36.70497,37.046896,,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,1,huron__bww8_Feb-03-2023-bww8-intloss_00000002::669,669,683,60.640432,62.373055,37.046896,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,1,huron__bww8_Feb-03-2023-bww8-intloss_00000002::669,669,683,60.640432,62.373055,37.046896,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,1,huron__bww8_Feb-03-2023-bww8-intloss_00000002::669,669,683,60.640432,62.373055,37.046896,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,1,huron__bww8_Feb-03-2023-bww8-intloss_00000002::669,669,683,60.640432,62.373055,37.046896,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,1,huron__bww8_Feb-03-2023-bww8-intloss_00000002::669,669,683,60.640432,62.373055,37.046896,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,2,huron__bww8_Feb-03-2023-bww8-intloss_00000002::688,688,696,63.020609,64.016182,62.373055,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,2,huron__bww8_Feb-03-2023-bww8-intloss_00000002::688,688,696,63.020609,64.016182,62.373055,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,2,huron__bww8_Feb-03-2023-bww8-intloss_00000002::688,688,696,63.020609,64.016182,62.373055,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,2,huron__bww8_Feb-03-2023-bww8-intloss_00000002::688,688,696,63.020609,64.016182,62.373055,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,2,huron__bww8_Feb-03-2023-bww8-intloss_00000002::688,688,696,63.020609,64.016182,62.373055,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,0,huron__cory1_Feb-16-2023-cory1-intloss_00000000::68,68,78,5.680737,6.532033,,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,0,huron__cory1_Feb-16-2023-cory1-intloss_00000000::68,68,78,5.680737,6.532033,,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,0,huron__cory1_Feb-16-2023-cory1-intloss_00000000::68,68,78,5.680737,6.532033,,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,0,huron__cory1_Feb-16-2023-cory1-intloss_00000000::68,68,78,5.680737,6.532033,,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,0,huron__cory1_Feb-16-2023-cory1-intloss_00000000::68,68,78,5.680737,6.532033,,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,1,huron__cory1_Feb-16-2023-cory1-intloss_00000000::98,98,105,8.194939,8.785111,6.532033,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,1,huron__cory1_Feb-16-2023-cory1-intloss_00000000::98,98,105,8.194939,8.785111,6.532033,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,1,huron__cory1_Feb-16-2023-cory1-intloss_00000000::98,98,105,8.194939,8.785111,6.532033,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,1,huron__cory1_Feb-16-2023-cory1-intloss_00000000::98,98,105,8.194939,8.785111,6.532033,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,1,huron__cory1_Feb-16-2023-cory1-intloss_00000000::98,98,105,8.194939,8.785111,6.532033,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,0,huron__cory1_Feb-16-2023-cory1-intloss_00000001::473,473,473,39.769127,39.769127,,,,,,,,,1,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,0,huron__cory1_Feb-16-2023-cory1-intloss_00000001::473,473,473,39.769127,39.769127,,,,,,,,,2,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,0,huron__cory1_Feb-16-2023-cory1-intloss_00000001::473,473,473,39.769127,39.769127,,,,,,,,,3,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,0,huron__cory1_Feb-16-2023-cory1-intloss_00000001::473,473,473,39.769127,39.769127,,,,,,,,,4,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,0,huron__cory1_Feb-16-2023-cory1-intloss_00000001::473,473,473,39.769127,39.769127,,,,,,,,,5,,missed
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,1,huron__cory1_Feb-16-2023-cory1-intloss_00000001::510,510,515,42.834701,43.241204,39.769127,477,40.090928,potentially_unsafe,0.1163597133333333,2.7437730000000045,0.8163597133333333,qwen/cory1_Feb-16-2023-cory1-intloss_00000001/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000001_h2_frame.csv,1,1.8163597133333333,too_early
qwen,appfr,H24,24,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,1,huron__cory1_Feb-16-2023-cory1-intloss_00000001::510,510,515,42.834701,43.241204,39.769127,477,40.090928,potentially_unsafe,0.1163597133333333,2.7437730000000045,0.8163597133333333,qwen/cory1_Feb-16-2023-cory1-intloss_00000001/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000001_h2_frame.csv,2,2.816359713333333,actionable
